,index,Season,Daynum,team1,team2,Wloc,Numot,score_diff,fgm_diff,fga_diff,fgm3_diff,fga3_diff,ftm_diff,fta_diff,or_diff,dr_diff,ast_diff,to_diff,stl_diff,blk_diff,pf_diff,ELO,WorL,AdjustO_Diff,AdjustD_Diff,# of Wins_Diff,SOS_DIF,LUCK_DIF,Years Since 2016,Tournament Game
459,2015139,2015,139,1181,1361,2,0,0.164759725,0.11827957,-0.067732819,0.405291005,0.06984127,-0.684640523,-0.89047619,-0.58974359,0.188728217,0.332352941,0.149242424,-0.680555556,-0.424603175,-0.096570097,2038.9847636215047,1,-25.9,16.1,-4,-25.27,0.051,2,1
460,2015144,2015,144,1181,1428,2,0,0.08441742099999999,0.00976801,-0.0968438,-0.013888889,-0.377777778,0.21558441600000006,0.07631529,-0.589417989,0.014181287,-0.433333333,-0.243434343,0.17857142899999998,-0.583333333,0.001960784,2044.6362117347946,1,8.3,-6.2,3,4.37,-0.024,2,1
461,2015146,2015,146,1181,1211,2,0,0.098090628,-0.015151515,0.008462981,0.359126984,0.15,0.25751634,0.299033816,-0.175,-0.110488459,0.017316017,-0.8611111109999999,0.375925926,-0.015873016,-0.116182336,2048.3692012590654,1,2.1,-7.7,2,4.68,-0.083,2,1
462,2015152,2015,152,1181,1277,2,0,0.160384728,0.048433048,-0.05857689,-0.7222222220000001,-0.221548822,0.555657306,0.483813701,-0.216666667,0.066666667,-0.08612440199999999,-0.435185185,0.333333333,-0.183333333,-0.6421052629999999,2056.442774187273,1,6.4,-5.3,1,5.92,-0.006,2,1
463,2015154,2015,154,1181,1458,2,0,0.081997727,0.052820513,-0.148096445,-0.644444444,-1.1805555559999998,0.339668175,0.110119048,-0.7519841270000001,0.131269841,-0.287037037,-0.011904762,0.288888889,0.126984127,0.067000835,2063.5897434075287,1,-3.0,0.9,2,-3.9,0.039,2,1
464,2016011,2016,11,1181,1373,0,0,0.109099462,-0.094665012,-0.066766046,-0.035497835,0.322886128,0.565544332,0.56198989,0.177738095,0.127272727,-0.335897436,-0.110732323,-0.136039886,-0.2,-0.623931624,2073.3685719400733,1,-12.9,18.8,-2,-19.88,0.079,2,1
465,2016012,2016,12,1136,1181,0,0,0.201761754,0.193315018,0.170783942,-0.263888889,-0.151315789,0.45410628,0.25484254300000003,0.35703512200000004,0.112373737,-0.014814815,-0.915343915,0.54484127,0.19047619,-0.281485671,2073.6993704198744,0,6.5,-5.5,1,4.76,-0.043,2,1
466,2016015,2016,15,1181,1246,2,0,0.11042735,0.071491591,-0.030873753,-0.240740741,-0.389154705,0.161835749,-0.02512503,-0.62962963,-0.005175983,0.289021164,-0.266161616,0.194047619,0.125,-0.02383484,2074.0701404301203,0,-4.3,-5.8,-2,3.11,0.01,2,1
467,2016018,2016,18,1181,1433,2,0,0.154924963,0.097828863,-0.073222648,0.235449735,0.045524691,0.166666667,0.198023715,-0.08048433,0.133640553,0.198739496,-0.08034188,0.03030303,0.271825397,-0.304761905,2064.2796491256377,1,23.5,-7.0,2,19.37,-0.033,2,1
468,2016020,2016,20,1181,1207,2,0,0.033238823,-0.040218236,0.04195763,0.053872054,-0.00141087,-0.257662835,0.064514275,0.237179487,-0.155067921,-0.305555556,-0.241666667,0.5574795570000001,-1.277777778,-0.206867058,2068.5341741912907,1,8.5,-4.1,1,11.07,-0.057,2,1
469,2016023,2016,23,1181,1463,0,0,0.099794239,0.139573071,0.016419821,-1.097222222,-0.198550725,-0.037037037,0.091798806,-0.174806675,-0.015840884,-0.021124709,-0.219444444,0.14312354300000002,-0.083333333,0.001754386,2072.5185652575174,1,9.6,4.2,-2,0.0,0.04,2,1
470,2016027,2016,27,1181,1429,0,0,0.159640723,0.221983274,0.042248573,-0.592592593,-0.158038721,0.119191919,0.135233918,0.061002179,0.176331285,0.284313725,-0.15833333300000002,0.233333333,0.259259259,-0.118170426,2073.4125717152133,1,-3.5,-12.1,-1,12.1,-0.076,2,1
471,2016030,2016,30,1181,1231,0,0,0.099938326,0.206766917,0.17105644600000006,-0.246031746,-0.256666667,-0.5817460320000001,-0.407203907,0.350079745,0.046923077,-0.455698069,-0.31807081800000003,-0.14285714300000002,-0.7222222220000001,0.036062378,2074.8955828802455,1,-6.7,15.7,-1,-15.69,0.081,1,1
472,2016033,2016,33,1138,1181,0,0,0.184779921,0.197339744,0.031473584,0.063492063,-0.065454545,-0.120538721,-0.515057915,-0.195959596,0.008304956,0.285880786,-0.484943978,0.037037037,0.388888889,-0.24658994,2077.7621138678464,0,2.1,-2.9,-1,1.18,0.011000000000000001,1,1
473,2016043,2016,43,1181,1204,0,0,0.169655483,0.177936987,-0.081618423,0.291866029,0.102690058,-0.14248366,-0.17278765899999998,-0.7862318840000001,0.128205128,0.317460317,0.043981481,-0.441666667,0.430555556,-0.286994615,2079.027147258235,1,-15.4,9.4,-2,-16.78,0.078,1,1
474,2016047,2016,47,1181,1428,2,1,0.101880342,0.117851744,-0.080999066,-0.694444444,-0.599681021,0.081426392,-0.030026991,-0.367724868,0.13010540199999998,0.31407563,-0.060606061,-0.313888889,0.091666667,0.027497194,2079.431434261539,0,6.0,1.3,1,0.4,0.1,1,1
475,2016056,2016,56,1181,1189,0,0,0.192871754,0.181601732,-0.058240147,-0.34737484700000004,-0.819444444,0.309173669,0.133577534,-0.203083466,0.303333333,-0.072089947,-0.074494949,0.183333333,0.6785714290000001,-0.127564103,2062.869253356097,1,3.9,3.4,-2,-0.01,0.032,1,1
476,2016058,2016,58,1181,1253,0,0,0.202336566,0.040808081,-0.024831632000000003,0.011111111000000002,0.034679089,0.570214893,0.38989899,0.066666667,0.238365192,-0.000974659,-0.488247863,0.111904762,0.4166666670000001,-0.424463938,2063.4925530579594,1,-27.4,11.4,-5,-20.87,0.044000000000000004,1,1
477,2016061,2016,61,1130,1181,1,0,0.153394392,0.06475469,-0.065064935,-0.042592593,-0.219116632,0.385930736,0.377171216,-0.056878307,0.165972222,0.088888889,-0.08898944199999999,0.140151515,0.111111111,-0.431848853,2064.4857780117222,0,-1.4,9.5,-5,-2.6,-0.051,1,1
478,2016065,2016,65,1181,1448,1,0,0.132130329,0.097647275,-0.059133276,-0.055555556,-0.248122248,0.331168831,0.139272031,-0.371043771,0.141629185,-0.639285714,-0.208791209,0.083333333,-1.338624339,-0.104597999,2065.681313694853,1,11.7,0.7,4,2.36,-0.061,1,1
479,2016068,2016,68,1181,1439,0,0,0.260851834,0.219190917,0.149303538,0.548148148,0.397076649,0.206521739,0.201973952,0.437799043,0.217373737,0.400735294,-0.187830688,0.384848485,0.088888889,-0.234892788,2067.6292231908646,1,-1.8,6.3,-3,-1.2,-0.028999999999999998,1,1
480,2016072,2016,72,1155,1181,0,0,0.081590487,0.14349277,0.008169935,-0.8214285709999999,-0.442818276,0.120445344,-0.028195489,0.147426647,0.20417947600000005,0.221813725,-0.025641026,-0.207407407,0.34166666700000003,0.062355582,2068.6421050859008,1,3.9,-3.7,2,-0.72,-0.049,1,1
481,2016075,2016,75,1181,1323,1,0,0.046590487,0.120534327,0.017503805,-0.863095238,-0.50877193,0.105739462,-0.099206349,0.208428826,0.233164983,0.025385154,0.017216117,-0.296296296,0.216666667,0.144426289,2051.070341969441,0,-9.8,0.8,-1,-5.74,0.024,1,1
482,2016077,2016,77,1181,1393,1,0,0.048299889000000006,0.088704089,0.138535551,-0.418650794,-0.5277777779999999,-0.091628959,-0.052910053,0.37862283,0.060185185,-0.092261905,-0.253154253,0.314814815,-0.583333333,0.035784314,2036.4531344660172,0,24.8,-7.0,2,20.42,-0.09,1,1
483,2016082,2016,82,1181,1301,1,0,0.123408496,0.121479215,0.038588802,0.182828283,0.011599512,0.061538462,0.092791762,-0.042424242,0.03647587,0.035452565,-0.276190476,0.081481481,0.472222222,-0.019021739,2021.3899053631965,1,6.7,-3.6,1,-3.18,0.032,1,1
484,2016084,2016,84,1181,1274,0,0,0.069412789,0.14246753,0.109170472,-0.13888888900000002,-0.35130719,-0.34803921600000004,-0.195767196,0.057915759,0.000603865,0.141904762,-0.394179894,0.166666667,-0.541666667,0.133823529,2025.5433779620728,0,-2.0,6.4,1,-1.44,0.047,1,1
485,2016092,2016,92,1181,1210,1,0,0.070974339,0.001231527,-0.102456073,0.392857143,0.143274854,0.110805861,0.224205619,-0.287878788,-0.081637717,0.116071429,-0.116883117,-0.083333333,0.044444444000000013,-0.166666667,2010.7669467189746,1,9.0,-1.4,-1,15.87,0.084,1,1
486,2016096,2016,96,1181,1301,0,0,0.07269759,-0.03051824,-0.073383085,0.1,0.189905047,0.164444444,0.18488456,-0.1625,0.057987032,0.225,-0.1,0.041666667,0.305555556,-0.190806878,2013.151126928122,1,-16.6,9.0,-3,-15.9,0.049,0,1
487,2016098,2016,98,1181,1257,0,0,0.135197301,-0.159371493,-0.30171278,0.331746032,0.060606061,0.140692641,0.247114826,-1.0555555559999998,0.034493284,0.086363636,-0.143086081,-0.059259259,-0.125,-0.370760234,2017.173504761322,1,-0.9,4.3,-2,-4.51,-0.042,0,1
488,2016103,2016,103,1181,1438,0,0,0.057865338,-0.043484848,-0.12962038,0.417989418,0.120729814,0.103263403,0.202881933,0.179292929,0.223193947,-0.222222222,0.282575758,0.083333333,0.3,-0.253968254,2026.3991259025606,1,6.5,3.7,1,-1.94,0.032,0,1
489,2016107,2016,107,1181,1314,1,0,0.048683128,-0.017195767,0.020502307,0.111111111,0.111764706,0.002281746,0.043694867000000005,-0.135912698,-0.12764550300000002,-0.657692308,-1.3680555559999998,0.510822511,-0.388888889,-0.210725957,2035.5426653355453,1,1.3,7.3,-3,0.42,0.049,0,1
490,2016110,2016,110,1181,1257,0,0,0.08793130699999999,0.159864237,0.08874269,-0.073412698,-0.25,-0.383333333,-0.037037037,0.015432099,0.000603865,0.324444444,-0.398148148,0.166666667,-0.125,0.06690433700000001,2043.4732290890936,0,13.9,-1.9,-1,14.64,-0.057,0,1
491,2016115,2016,115,1181,1199,0,0,0.12439944,0.057471264,0.011996273,0.411111111,0.202693603,0.172348485,0.246543779,0.043304843,-0.07792207799999999,0.27124183,-0.505050505,-0.496212121,-0.244444444,-0.250793651,2031.559916768565,1,21.5,-12.4,5,15.71,0.013000000000000001,0,1
492,2016118,2016,118,1181,1338,0,0,0.138280958,0.24916574,0.093859649,-0.212301587,-0.246031746,-0.21025641,-0.020833333,0.093137255,0.153381643,0.483174603,-0.338888889,-0.111111111,0.541666667,0.155793226,2034.943904412204,0,19.7,3.1,5,6.95,0.042,0,1
493,2016120,2016,120,1181,1448,0,0,0.11416957,-0.041709402,-0.079950022,0.162037037,-0.121136174,0.401937322,0.3055376,-0.248148148,-0.031780538,-0.186507937,-0.353276353,0.236208236,-0.174603175,-0.183829138,2019.5395747204807,1,8.0,2.8,4,2.83,0.121,0,1
494,2016124,2016,124,1181,1314,1,0,0.110329485,0.207747978,0.126442232,-0.8539682540000001,-0.398809524,-0.035653236,0.090277778,0.45821662,0.279239766,0.353174603,0.005555556,-0.388888889,0.25,0.03030303,2021.3158800313715,0,2.8,-2.0,3,6.14,0.049,0,1
495,2016128,2016,128,1181,1301,2,0,0.102078224,0.040804285,-0.07028856900000001,0.41025641,0.271885522,0.043055556,0.072732983,-0.343434343,0.044021739,0.343859649,-0.096296296,-0.013888889,0.512698413,0.007393484,2009.7268528349566,1,8.0,-2.8,2,0.05,0.085,0,1
496,2016129,2016,129,1181,1323,2,1,0.097529921,0.181051649,0.002772401,-0.877777778,-0.5972222220000001,0.07916157900000001,0.090277778,0.256827731,0.401461988,0.297619048,0.322807018,-0.833333333,0.083333333,-0.060606061,2013.7595497434233,0,-4.5,-3.3,1,0.25,0.053,0,1
497,2016136,2016,136,1181,1423,2,0,0.101245448,-0.132323232,-0.214478114,-0.436363636,-0.392892157,0.631143162,0.609625668,0.079622132,0.244348659,-0.3722222220000001,0.176136364,-0.217460317,0.4518518520000001,-0.7729618159999999,2000.126982460072,1,11.2,-1.5,2,11.92,-0.06,0,1
498,2016138,2016,138,1181,1463,2,0,0.143010001,0.010683761000000002,-0.128566713,0.387037037,-0.015873016,0.29844054600000003,0.248800219,-1.177777778,0.065035273,-0.055270655,-0.213636364,0.230952381,0.28571428600000004,-0.101214575,2001.755346933995,1,11.5,4.0,1,14.04,-0.053,0,1
499,2016143,2016,143,1181,1332,2,0,0.09314876,0.12671518,-0.013708194,-0.675757576,-0.392857143,0.119047619,0.148148148,0.259844322,0.294831164,0.283816425,0.300584795,-0.694444444,0.194444444,-0.164309764,2003.7988344911228,0,2.9,3.6,-1,2.81,-0.067,0,1
